StudentID,Course,Grade,Section_Grade,Course_Type
STU658,United States History AP,10,84.07,Humanities
STU659,Art History AP,12,96.15,Humanities
STU66,Microeconomics AP,12,96.27,Humanities
STU660,United States History AP,10,86.61,Humanities
STU661,Human Geography AP,9,91.93,Humanities
STU662,United States History Honors,10,90.95,Humanities
STU662,Holocaust History Honors,10,98.62,Humanities
STU663,United States History AP,10,97.35,Humanities
STU664,Art History AP,11,92.25,Humanities
STU664,European History AP,11,91.15,Humanities
STU665,Government and Politics: United States AP,11,89.77,Humanities
STU666,Human Geography AP,9,92.05,Humanities
STU668,Art History AP,12,91.34,Humanities
STU668,Government and Politics: United States AP,12,81.01,Humanities
STU669,Government and Politics: United States AP,11,95.9,Humanities
STU67,Microeconomics AP,12,91.14,Humanities
STU670,Art History AP,11,88.6,Humanities
STU671,European History AP,11,95.89,Humanities
STU672,Microeconomics AP,12,85.8,Humanities
STU673,Human Geography AP,9,91.21,Humanities
STU674,European History AP,11,98.66,Humanities
STU675,United States History AP,10,90.59,Humanities
STU676,World History AP,9,91.63,Humanities
STU677,United States History AP,10,92.48,Humanities
STU678,European History AP,12,98.59,Humanities
STU679,Modern World Honors: 1750 to the Present,9,94.07,Humanities
STU68,Art History AP,12,96.56,Humanities
STU68,Microeconomics AP,12,89.01,Humanities
STU680,United States History AP,10,95.25,Humanities
STU681,Human Geography AP,9,91.03,Humanities
STU682,European History AP,12,96.75,Humanities
STU682,Microeconomics AP,12,91.65,Humanities
STU683,Human Geography AP,9,93.72,Humanities
STU684,European History AP,12,98.52,Humanities
STU685,Human Geography AP,9,92.31,Humanities
STU686,Microeconomics AP,12,97.09,Humanities
STU687,Art History AP,11,98.4,Humanities
STU687,European History AP,11,94.07,Humanities
STU688,Human Geography AP,9,87.69,Humanities
STU689,Government and Politics: United States AP,12,81.91,Humanities
STU69,Human Geography AP,9,87.88,Humanities
STU690,Modern World Honors: 1750 to the Present,9,92.23,Humanities
STU691,Human Geography AP,9,89.44,Humanities
STU692,European History AP,11,86.84,Humanities
STU693,Human Geography AP,9,94.84,Humanities
STU694,Microeconomics AP,12,82.8,Humanities
STU695,Microeconomics AP,12,93.47,Humanities
STU696,Human Geography AP,9,80.61,Humanities
STU697,Human Geography AP,9,90.2,Humanities
STU698,Microeconomics AP,12,86.66,Humanities
STU699,European History AP,12,76.42,Humanities
STU7,United States History AP,10,97.71,Humanities
STU70,European History AP,12,97.42,Humanities
STU700,Modern World Honors: 1750 to the Present,9,97.17,Humanities
STU701,Modern World Honors: 1750 to the Present,9,94.34,Humanities
STU702,World History AP,12,86.53,Humanities
STU703,World History AP,9,86.53,Humanities
STU704,World History AP,9,99.59,Humanities
STU705,Human Geography AP,9,86.68,Humanities
STU706,United States History AP,10,93.08,Humanities
STU707,Human Geography AP,9,89.08,Humanities
STU708,Microeconomics AP,12,95.46,Humanities
STU71,European History AP,11,95.31,Humanities
STU710,World History AP,9,94.29,Humanities
STU711,Human Geography AP,9,88.49,Humanities
STU712,United States History AP,10,87.54,Humanities
STU713,Modern World Honors: 1750 to the Present,9,93.1,Humanities
STU714,World History AP,9,96.73,Humanities
STU716,European History AP,11,90.76,Humanities
STU716,Government and Politics: United States AP,11,93.73,Humanities
STU717,United States History AP,11,79.75,Humanities
STU717,Government and Politics: United States AP,11,84.72,Humanities
STU719,Human Geography AP,9,90.04,Humanities
STU72,Microeconomics AP,12,84.46,Humanities
STU720,United States History Honors,10,91.83,Humanities
STU720,Holocaust History Honors,10,96.56,Humanities
STU721,European History AP,11,87.98,Humanities
STU722,World History AP,12,93.88,Humanities
STU723,United States History AP,10,87.46,Humanities
STU724,European History AP,12,74.89,Humanities
STU725,Microeconomics AP,11,94.59,Humanities
STU726,United States History AP,10,82.05,Humanities
STU726,Holocaust History Honors,10,97.52,Humanities
STU727,World History AP,9,94.08,Humanities
STU728,European History AP,12,94.65,Humanities
STU728,Microeconomics AP,12,90.04,Humanities
STU729,United States History AP,10,84.1,Humanities
STU73,European History AP,11,91.44,Humanities
STU73,Microeconomics AP,11,92.82,Humanities
STU730,World History AP,9,95.1,Humanities
STU731,United States History AP,10,89.92,Humanities
STU732,European History AP,12,91.06,Humanities
STU733,Art History AP,11,99.07,Humanities
STU733,European History AP,11,96.34,Humanities
STU734,United States History AP,10,92.14,Humanities
STU735,World History AP,9,92.86,Humanities
STU736,World History AP,9,97.96,Humanities
STU737,European History AP,12,83.07,Humanities
STU738,Microeconomics AP,11,93.47,Humanities
STU739,Human Geography AP,9,90.86,Humanities
STU74,Art History AP,12,90.15,Humanities
STU740,United States History AP,10,96.78,Humanities
STU741,European History AP,11,99.05,Humanities
STU742,Government and Politics: United States AP,11,92.18,Humanities
STU743,World History AP,9,95.92,Humanities
STU744,World History AP,9,96.53,Humanities
STU745,United States History AP,10,99.66,Humanities
STU747,European History AP,11,91.69,Humanities
STU749,European History AP,11,89.55,Humanities
STU75,Government and Politics: United States AP,11,92.96,Humanities
STU75,Microeconomics AP,11,95.2,Humanities
STU750,United States History AP,10,82.46,Humanities
STU751,United States History AP,10,84.96,Humanities
STU752,European History AP,11,91.8,Humanities
STU753,United States History AP,10,79.32,Humanities
STU754,Art History AP,11,97.35,Humanities
STU755,United States History AP,10,89.83,Humanities
STU756,Human Geography AP,9,89.72,Humanities
STU757,European History AP,11,94.09,Humanities
STU757,Microeconomics AP,11,92.79,Humanities
STU758,Government and Politics: United States AP,11,96.51,Humanities
STU759,European History AP,11,95.67,Humanities
STU760,Modern World Honors: 1750 to the Present,9,93.17,Humanities
STU761,Human Geography AP,9,95.53,Humanities
STU762,Modern World Honors: 1750 to the Present,9,93.04,Humanities
STU764,Human Geography AP,9,91.78,Humanities
STU765,United States History AP,10,88.05,Humanities
STU766,European History AP,11,88.44,Humanities
STU767,United States History Honors,10,85.09,Humanities
STU769,Human Geography AP,9,91.74,Humanities
STU77,Microeconomics AP,12,96.41,Humanities
STU770,European History AP,11,95.2,Humanities
STU771,Human Geography AP,9,91.98,Humanities
STU772,United States History AP,10,93.36,Humanities
STU773,United States History AP,10,89.7,Humanities
STU774,European History AP,11,98.63,Humanities
STU775,World History AP,9,100.41,Humanities
STU777,Human Geography AP,9,94.27,Humanities
STU778,United States History AP,10,92.71,Humanities
STU779,United States History AP,10,87.88,Humanities
STU78,United States History AP,10,81.45,Humanities
STU780,United States History Honors,10,85.96,Humanities
STU781,World History AP,9,99.18,Humanities
STU782,Art History AP,12,95.42,Humanities
STU782,European History AP,12,87.95,Humanities
STU783,Modern World Honors: 1750 to the Present,9,92.55,Humanities
STU784,United States History AP,10,86.57,Humanities
STU785,United States History AP,10,92.12,Humanities
STU786,Human Geography AP,9,89.09,Humanities
STU787,Art History AP,11,92.24,Humanities
STU788,Microeconomics AP,12,93.36,Humanities
STU789,World History AP,9,93.88,Humanities
STU79,Microeconomics AP,12,85.88,Humanities
STU790,Human Geography AP,9,89.25,Humanities
STU791,Human Geography AP,9,91.54,Humanities
STU792,United States History AP,10,84.36,Humanities
STU793,Human Geography AP,9,90.79,Humanities
STU794,United States History AP,10,83.68,Humanities
STU795,Human Geography AP,9,93.27,Humanities
STU796,European History AP,12,96.65,Humanities
STU797,United States History Honors,10,88.97,Humanities
STU798,United States History AP,10,82.88,Humanities
STU799,Microeconomics AP,12,87.04,Humanities
STU8,Microeconomics AP,12,85.78,Humanities
STU800,Human Geography AP,9,89.8,Humanities
STU801,United States History AP,10,95.64,Humanities
STU802,European History AP,12,96.73,Humanities
STU803,United States History AP,10,89.32,Humanities
STU804,World History AP,9,94.9,Humanities
STU805,United States History AP,10,89.66,Humanities
STU806,United States History AP,10,87.09,Humanities
STU807,Human Geography AP,9,91.71,Humanities
STU808,United States History AP,10,92.88,Humanities
STU808,Government and Politics: United States AP,10,91.24,Humanities
STU809,United States History AP,10,90.59,Humanities
STU81,United States History AP,10,86.02,Humanities
STU810,United States History AP,10,84.27,Humanities
STU811,United States History Honors,10,91.73,Humanities
STU812,Human Geography AP,9,92.14,Humanities
STU813,United States History AP,10,101.62,Humanities
STU813,Government and Politics: United States AP,10,101.31,Humanities
STU814,Human Geography AP,9,88.4,Humanities
STU815,United States History AP,10,86.67,Humanities
STU816,World History AP,11,100.82,Humanities
STU817,World History AP,11,97.55,Humanities
STU818,European History AP,11,93.9,Humanities
STU819,United States History AP,10,99.74,Humanities
STU82,Microeconomics AP,11,94.87,Humanities
STU820,Modern World Honors: 1750 to the Present,9,90.55,Humanities
STU821,United States History AP,10,100.6,Humanities
STU822,United States History AP,10,98.98,Humanities
STU823,Human Geography AP,10,89.06,Humanities
STU824,United States History AP,10,98.29,Humanities
STU825,United States History AP,10,87.71,Humanities
STU826,World History AP,9,100.41,Humanities
STU827,United States History AP,10,90.93,Humanities
STU828,European History AP,11,90.2,Humanities
STU829,Human Geography AP,9,92.31,Humanities
STU83,European History AP,12,97.98,Humanities
STU830,United States History AP,10,88.81,Humanities
STU831,United States History AP,10,85.5,Humanities
STU832,European History AP,12,92.12,Humanities
STU833,United States History Honors,10,92.89,Humanities
STU834,Human Geography AP,9,96.92,Humanities
STU835,United States History Honors,11,91.82,Humanities
STU836,United States History AP,10,97.01,Humanities
STU837,World History AP,9,100.2,Humanities
STU839,World History AP,9,99.18,Humanities
STU84,European History AP,11,92.58,Humanities
STU840,World History AP,9,92.86,Humanities
STU841,Human Geography AP,9,84.25,Humanities
STU842,World History AP,9,100.82,Humanities
STU843,Human Geography AP,9,94.1,Humanities
STU844,Human Geography AP,9,96.4,Humanities
STU845,Modern World Honors: 1750 to the Present,9,93.48,Humanities
STU846,United States History Honors,10,95.9,Humanities
STU847,Human Geography AP,9,93.99,Humanities
STU848,Human Geography AP,9,96.74,Humanities
STU849,Human Geography AP,9,94.59,Humanities
STU85,Microeconomics AP,12,97.24,Humanities
STU850,Human Geography AP,9,88.22,Humanities
STU851,Human Geography AP,9,87.11,Humanities
STU852,United States History AP,10,94.32,Humanities
STU853,Human Geography AP,9,94.55,Humanities
STU854,World History AP,9,97.14,Humanities
STU855,United States History Honors,10,89.15,Humanities
STU856,Human Geography AP,9,97.69,Humanities
STU857,United States History Honors,10,92.75,Humanities
STU857,Human Geography AP,10,89.54,Humanities
STU858,Art History AP,11,93.96,Humanities
STU859,United States History Honors,10,93.37,Humanities
STU86,Government and Politics: United States AP,11,84.17,Humanities
STU88,Art History AP,12,96.18,Humanities
STU88,European History AP,12,87.46,Humanities
STU89,European History AP,11,90.37,Humanities
STU89,Government and Politics: United States AP,11,90.56,Humanities
STU9,Microeconomics AP,12,86.47,Humanities
STU90,Microeconomics AP,12,82.91,Humanities
STU91,Government and Politics: United States AP,11,85.87,Humanities
STU92,European History AP,12,81.58,Humanities
STU93,United States History AP,11,80.34,Humanities
STU93,Government and Politics: United States AP,11,91.11,Humanities
STU94,Human Geography AP,9,89.66,Humanities
STU95,European History AP,11,86.33,Humanities
STU96,United States History AP,10,88.56,Humanities
STU97,European History AP,12,89.58,Humanities
STU98,Government and Politics: United States AP,11,94.92,Humanities
