StudentID,Course,Grade,Section_Grade,Course_Type
STU735,Chemistry Honors,9,86.54,Science
STU736,Chemistry Honors,9,95.84,Science
STU739,Chemistry Honors,9,83.96,Science
STU743,Chemistry Honors,9,93.57,Science
STU744,Chemistry Honors,9,95.32,Science
STU761,Chemistry Honors,9,95.77,Science
STU764,Chemistry Honors,9,89.99,Science
STU769,Chemistry Honors,9,84.88,Science
STU775,Chemistry Honors,9,97.59,Science
STU781,Chemistry Honors,9,89.66,Science
STU789,Chemistry Honors,9,96.35,Science
STU790,Chemistry Honors,9,89.72,Science
STU791,Chemistry Honors,9,91.64,Science
STU793,Chemistry Honors,9,81.23,Science
STU795,Chemistry Honors,9,86.89,Science
STU811,Chemistry Honors,10,90.12,Science
STU814,Chemistry Honors,9,90.38,Science
STU823,Chemistry Honors,10,85.26,Science
STU826,Chemistry Honors,9,99.67,Science
STU831,Chemistry Honors,10,91.11,Science
STU837,Chemistry Honors,9,96.68,Science
STU839,Chemistry Honors,9,84.41,Science
STU840,Chemistry Honors,9,94.03,Science
STU841,Chemistry Honors,9,84.5,Science
STU842,Chemistry Honors,9,97.94,Science
STU844,Chemistry Honors,9,90.32,Science
STU848,Chemistry Honors,9,97.2,Science
STU849,Chemistry Honors,9,94.36,Science
STU850,Chemistry Honors,9,87.93,Science
STU851,Chemistry Honors,9,84.14,Science
STU852,Chemistry Honors,10,96.29,Science
STU853,Chemistry Honors,9,94.73,Science
STU854,Chemistry Honors,9,92.59,Science
STU856,Chemistry Honors,9,95.84,Science
STU857,Chemistry Honors,10,82.53,Science
STU101,Environmental Science AP,11,92.63,Science
STU103,Environmental Science AP,12,95.21,Science
STU105,Environmental Science AP,11,93.15,Science
STU112,Environmental Science AP,12,91.4,Science
STU121,Environmental Science AP,11,82.84,Science
STU122,Environmental Science AP,11,91.36,Science
STU125,Environmental Science AP,11,88.07,Science
STU128,Environmental Science AP,11,88.27,Science
STU134,Environmental Science AP,12,88.26,Science
STU137,Environmental Science AP,11,90.79,Science
STU142,Environmental Science AP,12,74.32,Science
STU151,Environmental Science AP,12,91.08,Science
STU155,Environmental Science AP,12,91.67,Science
STU16,Environmental Science AP,12,88.23,Science
STU167,Environmental Science AP,11,95.34,Science
STU170,Environmental Science AP,12,80.72,Science
STU201,Environmental Science AP,11,87.86,Science
STU205,Environmental Science AP,11,94.69,Science
STU206,Environmental Science AP,12,86.95,Science
STU21,Environmental Science AP,11,91.61,Science
STU210,Environmental Science AP,11,92.96,Science
STU211,Environmental Science AP,11,88.78,Science
STU22,Environmental Science AP,11,90.9,Science
STU230,Environmental Science AP,11,87.27,Science
STU231,Environmental Science AP,12,72.19,Science
STU232,Environmental Science AP,12,87.62,Science
STU25,Environmental Science AP,11,92.89,Science
STU261,Environmental Science AP,11,92.9,Science
STU263,Environmental Science AP,11,90.08,Science
STU270,Environmental Science AP,11,89.48,Science
STU279,Environmental Science AP,11,89.84,Science
STU291,Environmental Science AP,11,92.37,Science
STU312,Environmental Science AP,11,91.16,Science
STU336,Environmental Science AP,11,94.18,Science
STU340,Environmental Science AP,12,88.17,Science
STU343,Environmental Science AP,11,91.58,Science
STU36,Environmental Science AP,11,91.66,Science
STU37,Environmental Science AP,12,88.43,Science
STU391,Environmental Science AP,11,93.44,Science
STU425,Environmental Science AP,12,84.29,Science
STU45,Environmental Science AP,11,89.86,Science
STU452,Environmental Science AP,10,96.93,Science
STU461,Environmental Science AP,11,88.07,Science
STU466,Environmental Science AP,11,92.56,Science
STU48,Environmental Science AP,11,91.43,Science
STU488,Environmental Science AP,11,94.82,Science
STU495,Environmental Science AP,12,91.28,Science
STU499,Environmental Science AP,11,98.05,Science
STU500,Environmental Science AP,12,86.08,Science
STU502,Environmental Science AP,11,94.3,Science
STU51,Environmental Science AP,12,94.95,Science
STU521,Environmental Science AP,11,90.16,Science
STU527,Environmental Science AP,12,84.09,Science
STU531,Environmental Science AP,12,80.27,Science
STU54,Environmental Science AP,12,88.76,Science
STU540,Environmental Science AP,12,88.03,Science
STU550,Environmental Science AP,11,94.81,Science
STU567,Environmental Science AP,12,89.13,Science
STU570,Environmental Science AP,11,94.79,Science
STU577,Environmental Science AP,11,89.69,Science
STU597,Environmental Science AP,11,91.87,Science
STU602,Environmental Science AP,11,93.19,Science
STU603,Environmental Science AP,12,79.22,Science
STU62,Environmental Science AP,11,89.65,Science
STU633,Environmental Science AP,11,93.98,Science
STU64,Environmental Science AP,11,95.48,Science
STU671,Environmental Science AP,11,96.06,Science
STU674,Environmental Science AP,11,98.73,Science
STU678,Environmental Science AP,12,94.04,Science
STU687,Environmental Science AP,11,94.93,Science
STU692,Environmental Science AP,11,83.89,Science
STU695,Environmental Science AP,12,95.51,Science
STU698,Environmental Science AP,12,90.51,Science
STU716,Environmental Science AP,11,92.16,Science
STU725,Environmental Science AP,11,96.58,Science
STU74,Environmental Science AP,12,82.82,Science
STU746,Environmental Science AP,11,95.07,Science
STU747,Environmental Science AP,11,89.9,Science
STU748,Environmental Science AP,11,95.93,Science
STU76,Environmental Science AP,11,95.25,Science
STU766,Environmental Science AP,11,88.73,Science
STU768,Environmental Science AP,11,94.57,Science
STU776,Environmental Science AP,11,90.57,Science
STU79,Environmental Science AP,12,88.58,Science
STU817,Environmental Science AP,11,95.31,Science
STU828,Environmental Science AP,11,90.14,Science
STU83,Environmental Science AP,12,94.96,Science
STU838,Environmental Science AP,11,92.85,Science
STU84,Environmental Science AP,11,88.67,Science
STU87,Environmental Science AP,12,84.47,Science
STU89,Environmental Science AP,11,91.31,Science
STU93,Environmental Science AP,11,88.66,Science
STU112,Marine Science Honors,12,96.91,Science
STU120,Marine Science Honors,12,93.77,Science
STU134,Marine Science Honors,12,89.22,Science
STU137,Marine Science Honors,11,95.39,Science
STU154,Marine Science Honors,11,94.67,Science
STU159,Marine Science Honors,10,95.77,Science
STU164,Marine Science Honors,12,93.77,Science
STU17,Marine Science Honors,11,92.47,Science
STU178,Marine Science Honors,12,97.31,Science
STU179,Marine Science Honors,11,94.1,Science
STU180,Marine Science Honors,12,95.18,Science
STU181,Marine Science Honors,12,93.75,Science
STU185,Marine Science Honors,11,91.53,Science
STU189,Marine Science Honors,11,90.68,Science
STU2,Marine Science Honors,11,91.04,Science
STU204,Marine Science Honors,11,93.86,Science
STU212,Marine Science Honors,11,91.47,Science
STU218,Marine Science Honors,11,93.28,Science
STU220,Marine Science Honors,11,94.69,Science
STU229,Marine Science Honors,11,97.6,Science
STU24,Marine Science Honors,11,96.86,Science
STU242,Marine Science Honors,11,94.58,Science
STU251,Marine Science Honors,11,94.91,Science
STU252,Marine Science Honors,11,95.27,Science
STU253,Marine Science Honors,11,93.1,Science
STU255,Marine Science Honors,11,92.79,Science
STU26,Marine Science Honors,12,94.71,Science
STU266,Marine Science Honors,10,97.31,Science
STU275,Marine Science Honors,11,84.77,Science
STU276,Marine Science Honors,11,95.03,Science
STU399,Marine Science Honors,11,94.62,Science
STU421,Marine Science Honors,12,89.34,Science
STU430,Marine Science Honors,11,94.53,Science
STU436,Marine Science Honors,11,90.19,Science
STU439,Marine Science Honors,11,95.21,Science
STU442,Marine Science Honors,11,94.09,Science
STU458,Marine Science Honors,11,95.43,Science
STU459,Marine Science Honors,11,92.61,Science
STU473,Marine Science Honors,11,95.39,Science
STU477,Marine Science Honors,11,97.47,Science
STU478,Marine Science Honors,11,95.97,Science
STU490,Marine Science Honors,12,94.62,Science
STU492,Marine Science Honors,12,76.5,Science
STU517,Marine Science Honors,12,86.25,Science
STU521,Marine Science Honors,11,94.35,Science
STU542,Marine Science Honors,11,79.3,Science
STU549,Marine Science Honors,11,88.84,Science
STU550,Marine Science Honors,11,95.52,Science
STU57,Marine Science Honors,12,84.3,Science
STU570,Marine Science Honors,11,98.21,Science
STU588,Marine Science Honors,11,92.41,Science
STU594,Marine Science Honors,11,91.49,Science
STU670,Marine Science Honors,11,89.78,Science
STU717,Marine Science Honors,11,84.86,Science
STU742,Marine Science Honors,11,86.18,Science
STU749,Marine Science Honors,11,92.43,Science
STU76,Marine Science Honors,11,100.09,Science
STU776,Marine Science Honors,11,95.8,Science
STU787,Marine Science Honors,11,95.03,Science
STU9,Marine Science Honors,12,92.34,Science
STU91,Marine Science Honors,11,91.94,Science
STU99,Marine Science Honors,11,97.89,Science
STU102,Organic Chemistry Post-AP,12,96.54,Science
STU132,Organic Chemistry Post-AP,12,96.05,Science
STU133,Organic Chemistry Post-AP,12,93.83,Science
STU141,Organic Chemistry Post-AP,12,97.92,Science
STU153,Organic Chemistry Post-AP,12,98.77,Science
STU168,Organic Chemistry Post-AP,11,99.01,Science
STU172,Organic Chemistry Post-AP,12,95.31,Science
STU290,Organic Chemistry Post-AP,12,95.8,Science
STU418,Organic Chemistry Post-AP,11,98.77,Science
STU444,Organic Chemistry Post-AP,12,94.81,Science
STU483,Organic Chemistry Post-AP,12,95.06,Science
STU487,Organic Chemistry Post-AP,11,98.77,Science
STU518,Organic Chemistry Post-AP,11,98.77,Science
STU622,Organic Chemistry Post-AP,12,98.27,Science
STU70,Organic Chemistry Post-AP,12,96.54,Science
STU770,Organic Chemistry Post-AP,11,98.02,Science
STU12,Physics C AP: Mechanics,12,82.5,Science
STU130,Physics C AP: Mechanics,12,91.14,Science
STU162,Physics C AP: Mechanics,12,95.96,Science
STU171,Physics C AP: Mechanics,12,93.45,Science
STU172,Physics C AP: Mechanics,12,90.73,Science
STU198,Physics C AP: Mechanics,12,91.16,Science
STU203,Physics C AP: Mechanics,12,61.91,Science
STU227,Physics C AP: Mechanics,12,91.93,Science
STU23,Physics C AP: Mechanics,12,92.79,Science
STU246,Physics C AP: Mechanics,12,87.09,Science
STU347,Physics C AP: Mechanics,12,91.03,Science
STU352,Physics C AP: Mechanics,12,88.49,Science
STU355,Physics C AP: Mechanics,12,81.86,Science
STU375,Physics C AP: Mechanics,12,82.84,Science
STU377,Physics C AP: Mechanics,12,91.77,Science
STU410,Physics C AP: Mechanics,12,86.17,Science
STU428,Physics C AP: Mechanics,12,96.46,Science
STU447,Physics C AP: Mechanics,12,91.79,Science
STU479,Physics C AP: Mechanics,12,87.27,Science
STU489,Physics C AP: Mechanics,12,91.74,Science
STU52,Physics C AP: Mechanics,12,95.1,Science
STU522,Physics C AP: Mechanics,12,92.83,Science
STU524,Physics C AP: Mechanics,12,89.14,Science
STU529,Physics C AP: Mechanics,12,98.44,Science
STU55,Physics C AP: Mechanics,12,91.92,Science
STU554,Physics C AP: Mechanics,12,77.85,Science
STU596,Physics C AP: Mechanics,12,83.19,Science
STU631,Physics C AP: Mechanics,12,91.03,Science
STU686,Physics C AP: Mechanics,12,96.78,Science
STU699,Physics C AP: Mechanics,12,60.6,Science
STU718,Physics C AP: Mechanics,12,87.03,Science
STU722,Physics C AP: Mechanics,12,90.63,Science
STU728,Physics C AP: Mechanics,12,90.57,Science
STU732,Physics C AP: Mechanics,12,83.44,Science
STU799,Physics C AP: Mechanics,12,88.69,Science
STU97,Physics C AP: Mechanics,12,90.98,Science
STU118,Physics I AP,12,73.3,Science
STU139,Physics I AP,12,80.79,Science
STU147,Physics I AP,12,84.04,Science
STU175,Physics I AP,12,80.35,Science
STU223,Physics I AP,11,89.27,Science
STU224,Physics I AP,12,74.62,Science
STU360,Physics I AP,11,83.02,Science
STU387,Physics I AP,12,82.54,Science
STU39,Physics I AP,12,79.36,Science
STU400,Physics I AP,12,91.53,Science
STU445,Physics I AP,12,82.84,Science
STU467,Physics I AP,11,82.03,Science
STU483,Physics I AP,12,84.69,Science
STU512,Physics I AP,12,84.19,Science
STU530,Physics I AP,12,76.54,Science
STU543,Physics I AP,12,65.61,Science
STU544,Physics I AP,12,89.16,Science
STU557,Physics I AP,11,91.39,Science
STU583,Physics I AP,11,89.37,Science
STU585,Physics I AP,11,88.91,Science
STU592,Physics I AP,12,94.38,Science
STU614,Physics I AP,12,80.53,Science
STU64,Physics I AP,11,93.07,Science
STU67,Physics I AP,12,90.96,Science
STU682,Physics I AP,12,87.66,Science
STU684,Physics I AP,12,92.72,Science
STU715,Physics I AP,12,95.46,Science
STU73,Physics I AP,11,89.78,Science
STU738,Physics I AP,11,98,Science
STU75,Physics I AP,11,95.31,Science
STU763,Physics I AP,11,86.7,Science
STU88,Physics I AP,12,88.31,Science
STU184,Science Research I Honors,10,95,Science
STU280,Science Research I Honors,10,95,Science
STU281,Science Research I Honors,10,95,Science
STU286,Science Research I Honors,10,95,Science
STU311,Science Research I Honors,10,95,Science
STU452,Science Research I Honors,10,95,Science
STU538,Science Research I Honors,10,95,Science
STU552,Science Research I Honors,10,95,Science
STU558,Science Research I Honors,10,95,Science
STU608,Science Research I Honors,10,95,Science
STU654,Science Research I Honors,10,95,Science
STU740,Science Research I Honors,10,95,Science
STU745,Science Research I Honors,10,95,Science
STU819,Science Research I Honors,10,95,Science
STU821,Science Research I Honors,10,95,Science
STU168,Science Research II Advanced,11,97,Science
STU190,Science Research II Advanced,11,97,Science
STU240,Science Research II Advanced,11,98,Science
STU32,Science Research II Advanced,11,94,Science
STU35,Science Research II Advanced,11,94,Science
STU513,Science Research II Advanced,11,91,Science
STU518,Science Research II Advanced,11,98,Science
STU587,Science Research II Advanced,11,93,Science
STU669,Science Research II Advanced,11,98,Science
STU738,Science Research II Advanced,11,95,Science
STU741,Science Research II Advanced,11,98,Science
STU770,Science Research II Advanced,11,97,Science
STU82,Science Research II Advanced,11,97,Science
STU130,Science Research III Advanced,12,99,Science
STU23,Science Research III Advanced,12,96,Science
STU39,Science Research III Advanced,12,97,Science
STU408,Science Research III Advanced,12,97,Science
STU483,Science Research III Advanced,12,88,Science
STU503,Science Research III Advanced,12,96,Science
STU52,Science Research III Advanced,12,99,Science
STU535,Science Research III Advanced,12,95,Science
STU55,Science Research III Advanced,12,98,Science
STU631,Science Research III Advanced,12,94,Science
STU684,Science Research III Advanced,12,99,Science
STU70,Science Research III Advanced,12,97,Science
STU77,Science Research III Advanced,12,98,Science
