StudentID,Course,Grade,Section_Grade,Course_Type
STU657,Geometry,10,92.33,Math
STU658,Geometry Honors,10,81.9,Math
STU659,Calculus I Honors,12,97.69,Math
STU66,Calculus AB AP,12,92.95,Math
STU660,Geometry,10,82.81,Math
STU661,Geometry,9,97.6,Math
STU662,Geometry,10,93.67,Math
STU663,Calculus AB AP,10,96.1,Math
STU664,Pre-Calculus,11,89.59,Math
STU665,Calculus AB AP,11,86.31,Math
STU666,Geometry Honors,9,87.08,Math
STU667,Statistics AP,12,98.28,Math
STU667,Calculus BC AP,12,98.93,Math
STU668,Calculus I Honors,12,93.73,Math
STU669,Calculus AB AP,11,97.39,Math
STU67,Calculus AB AP,12,95.14,Math
STU670,Pre-Calculus,11,79.55,Math
STU671,Calculus AB AP,11,92.75,Math
STU672,Calculus AB AP,12,81.34,Math
STU673,Geometry,9,92.53,Math
STU674,Pre-Calculus Honors,11,94.83,Math
STU675,Geometry Honors,10,84.05,Math
STU676,Geometry Honors,9,89.59,Math
STU677,Geometry Honors,10,95.08,Math
STU678,Statistics AP,12,96.14,Math
STU678,Calculus BC AP,12,93.45,Math
STU679,Geometry,9,79.53,Math
STU68,Calculus I Honors,12,96.44,Math
STU680,Calculus AB AP,10,92.99,Math
STU681,Geometry,9,93.42,Math
STU682,Calculus AB AP,12,87.85,Math
STU683,Geometry Honors,9,93.49,Math
STU684,Calculus BC AP,12,91.7,Math
STU685,Geometry Honors,9,87.45,Math
STU686,Multivariable Calculus Post-AP,12,94.2,Math
STU687,Pre-Calculus Honors,11,95.51,Math
STU689,Calculus I Honors,12,89.01,Math
STU69,Geometry,9,91.25,Math
STU690,Geometry,9,91.34,Math
STU691,Geometry,9,88.16,Math
STU692,Pre-Calculus,11,86.51,Math
STU693,Geometry Honors,9,91.6,Math
STU694,Calculus AB AP,12,79.1,Math
STU695,Statistics AP,12,96.5,Math
STU695,Calculus BC AP,12,90.33,Math
STU696,Geometry,9,79.56,Math
STU697,Geometry Honors,9,82.61,Math
STU698,Calculus AB AP,12,91.38,Math
STU699,Calculus AB AP,12,86.78,Math
STU7,Pre-Calculus Honors,10,86.52,Math
STU70,Multivariable Calculus Post-AP,12,93,Math
STU700,Geometry Honors,9,85.75,Math
STU701,Geometry,9,94.3,Math
STU702,Calculus AB AP,12,79.58,Math
STU703,Geometry Honors,9,77.69,Math
STU704,Geometry Honors,9,94.18,Math
STU705,Geometry,9,84.02,Math
STU706,Pre-Calculus Honors,10,91.35,Math
STU707,Geometry Honors,9,87.19,Math
STU708,Calculus BC AP,12,96.62,Math
STU709,Calculus I Honors,12,90.45,Math
STU71,Pre-Calculus,11,96.5,Math
STU710,Geometry Honors,9,81.41,Math
STU712,Calculus AB AP,10,89.96,Math
STU713,Geometry,9,75.34,Math
STU714,Geometry Honors,9,88.02,Math
STU715,Calculus BC AP,12,87.02,Math
STU716,Calculus AB AP,11,89.48,Math
STU717,Pre-Calculus,11,76.86,Math
STU718,Calculus BC AP,12,89.52,Math
STU719,Geometry Honors,9,89.88,Math
STU72,Calculus I Honors,12,95.2,Math
STU720,Geometry,10,91.27,Math
STU721,Pre-Calculus Honors,11,91.61,Math
STU722,Statistics AP,12,91.18,Math
STU722,Calculus BC AP,12,84.9,Math
STU723,Geometry Honors,10,88.15,Math
STU724,Calculus I Honors,12,78.28,Math
STU725,Calculus AB AP,11,94.3,Math
STU726,Geometry Honors,10,83.07,Math
STU727,Geometry Honors,9,92.52,Math
STU728,Multivariable Calculus Post-AP,12,92.1,Math
STU729,Pre-Calculus,10,94.07,Math
STU73,Calculus AB AP,11,84.26,Math
STU730,Geometry Honors,9,96.65,Math
STU731,Geometry Honors,10,92.6,Math
STU732,Calculus BC AP,12,89.29,Math
STU733,Calculus AB AP,11,93.3,Math
STU734,Pre-Calculus,10,95.84,Math
STU735,Geometry Honors,9,91.28,Math
STU736,Geometry Honors,9,91.13,Math
STU737,Calculus I Honors,12,91.1,Math
STU738,Calculus BC AP,11,97.65,Math
STU739,Geometry Honors,9,83.44,Math
STU74,Calculus I Honors,12,86.55,Math
STU740,Pre-Calculus Honors,10,99.25,Math
STU741,Calculus BC AP,11,98.72,Math
STU742,Pre-Calculus,11,85.01,Math
STU743,Geometry Honors,9,93.9,Math
STU744,Pre-Calculus Honors,9,94.03,Math
STU745,Calculus AB AP,10,98.1,Math
STU746,Calculus AB AP,11,91.01,Math
STU747,Pre-Calculus,11,92.81,Math
STU748,Pre-Calculus Honors,11,89.47,Math
STU749,Pre-Calculus,11,88.15,Math
STU75,Calculus AB AP,11,94.16,Math
STU750,Geometry,10,86.83,Math
STU751,Geometry,10,84.8,Math
STU752,Calculus AB AP,11,90.7,Math
STU753,Pre-Calculus Honors,10,81.72,Math
STU754,Calculus I Honors,11,97.07,Math
STU755,Pre-Calculus Honors,10,84.59,Math
STU756,Geometry,9,95.21,Math
STU757,Calculus BC AP,11,91.43,Math
STU758,Pre-Calculus Honors,11,92.29,Math
STU759,Calculus AB AP,11,91.3,Math
STU76,Calculus AB AP,11,90.1,Math
STU760,Geometry,9,89.52,Math
STU761,Geometry Honors,9,93.1,Math
STU762,Geometry,9,77.34,Math
STU763,Calculus AB AP,11,82.76,Math
STU764,Geometry Honors,9,91.98,Math
STU765,Geometry Honors,10,89.52,Math
STU766,Pre-Calculus,11,90.85,Math
STU767,Geometry Honors,10,82.65,Math
STU768,Pre-Calculus Honors,11,90.09,Math
STU769,Geometry Honors,9,88.16,Math
STU77,Statistics AP,12,95.34,Math
STU77,Calculus BC AP,12,92.63,Math
STU770,Calculus AB AP,11,91.6,Math
STU771,Geometry Honors,9,91.43,Math
STU772,Calculus AB AP,10,91.25,Math
STU773,Calculus I Honors,10,93.73,Math
STU774,Calculus AB AP,11,97.45,Math
STU775,Geometry Honors,9,96.2,Math
STU776,Calculus I Honors,11,95.62,Math
STU777,Geometry,9,93.19,Math
STU778,Geometry Honors,10,90.77,Math
STU779,Pre-Calculus,10,94.04,Math
STU78,Geometry,10,91.91,Math
STU780,Pre-Calculus,10,88.38,Math
STU781,Geometry Honors,9,90.37,Math
STU782,Pre-Calculus,12,84.9,Math
STU783,Geometry,9,90.49,Math
STU784,Geometry Honors,10,87.27,Math
STU785,Pre-Calculus Honors,10,87.75,Math
STU786,Geometry,9,91.07,Math
STU787,Pre-Calculus,11,83.45,Math
STU788,Calculus AB AP,12,90.55,Math
STU789,Geometry Honors,9,95.95,Math
STU79,Calculus AB AP,12,79.45,Math
STU790,Geometry Honors,9,84.88,Math
STU791,Geometry Honors,9,92.5,Math
STU792,Geometry,10,88.21,Math
STU793,Geometry,9,92.55,Math
STU794,Geometry Honors,10,96.7,Math
STU795,Geometry Honors,9,88.15,Math
STU796,Calculus AB AP,12,91.75,Math
STU797,Geometry,10,87.76,Math
STU798,Pre-Calculus,10,89.64,Math
STU799,Statistics AP,12,94.51,Math
STU799,Calculus BC AP,12,93,Math
STU8,Statistics AP,12,86.63,Math
STU8,Calculus I Honors,12,98.15,Math
STU80,Calculus I Honors,12,91.03,Math
STU800,Geometry Honors,9,93.33,Math
STU801,Pre-Calculus Honors,10,91.15,Math
STU802,Calculus AB AP,12,96.7,Math
STU804,Geometry,9,94.66,Math
STU805,Pre-Calculus Honors,10,78.05,Math
STU806,Pre-Calculus Honors,10,85.97,Math
STU807,Geometry,9,87.92,Math
STU808,Calculus AB AP,10,92.8,Math
STU809,Calculus AB AP,10,93.34,Math
STU81,Pre-Calculus Honors,10,89.06,Math
STU811,Algebra II Honors,10,87.42,Math
STU812,Geometry,9,94.84,Math
STU813,Pre-Calculus Honors,10,97.43,Math
STU814,Algebra II Honors,9,92,Math
STU815,Geometry Honors,10,88.07,Math
STU816,Pre-Calculus Honors,11,97.15,Math
STU817,Pre-Calculus Honors,11,89.98,Math
STU818,Pre-Calculus Honors,11,90.92,Math
STU819,Pre-Calculus Honors,10,97.82,Math
STU82,Calculus AB AP,11,93.25,Math
STU820,Geometry,9,85,Math
STU821,Calculus AB AP,10,97.75,Math
STU822,Calculus AB AP,10,95.65,Math
STU823,Algebra II Honors,10,87.93,Math
STU824,Geometry Honors,10,97.53,Math
STU825,Pre-Calculus,10,90.16,Math
STU826,Pre-Calculus Honors,9,96.55,Math
STU827,Pre-Calculus,10,91.25,Math
STU828,Pre-Calculus Honors,11,81.7,Math
STU829,Geometry,9,90.04,Math
STU83,Calculus AB AP,12,91.6,Math
STU830,Pre-Calculus Honors,10,96.09,Math
STU831,Algebra II Honors,10,91.17,Math
STU832,Calculus I Honors,12,90.49,Math
STU833,Geometry,10,79.92,Math
STU834,Algebra II Honors,9,89.6,Math
STU835,Pre-Calculus Honors,11,82.66,Math
STU836,Geometry Honors,10,99.04,Math
STU837,Geometry Honors,9,97.35,Math
STU838,Calculus AB AP,11,91.15,Math
STU839,Geometry Honors,9,81.62,Math
STU84,Pre-Calculus Honors,11,79.4,Math
STU840,Pre-Calculus Honors,9,90.41,Math
STU841,Geometry Honors,9,86.87,Math
STU842,Algebra II Honors,9,97.26,Math
STU843,Algebra II Honors,9,89.74,Math
STU844,Algebra II Honors,9,91.35,Math
STU845,Geometry,9,93.56,Math
STU846,Algebra II Honors,10,87.41,Math
STU847,Geometry,9,95.24,Math
STU848,Algebra II Honors,9,96.74,Math
STU849,Geometry Honors,9,92.61,Math
STU85,Calculus BC AP,12,94.45,Math
STU850,Geometry Honors,9,87.03,Math
STU851,Algebra II Honors,9,92.61,Math
STU852,Pre-Calculus Honors,10,90.47,Math
STU853,Algebra II Honors,9,95.04,Math
STU854,Geometry Honors,9,89.59,Math
STU855,Algebra II Honors,10,80.43,Math
STU856,Algebra II Honors,9,95.37,Math
STU857,Algebra II,10,86.14,Math
STU858,Pre-Calculus,11,83.29,Math
STU859,Pre-Calculus,10,92.95,Math
STU86,Pre-Calculus,11,93.83,Math
STU87,Statistics AP,12,89.4,Math
STU88,Calculus BC AP,12,89.93,Math
STU89,Pre-Calculus Honors,11,81.7,Math
STU9,Calculus I Honors,12,95.75,Math
STU90,Statistics AP,12,84.01,Math
STU90,Calculus I Honors,12,87.09,Math
STU91,Pre-Calculus,11,89.53,Math
STU92,Calculus I Honors,12,85.15,Math
STU93,Pre-Calculus,11,94.96,Math
STU94,Geometry Honors,9,86.93,Math
STU95,Pre-Calculus,11,90.11,Math
STU96,Geometry Honors,10,93.43,Math
STU97,Calculus BC AP,12,90.77,Math
STU98,Pre-Calculus,11,90.55,Math
STU99,Pre-Calculus,11,89.53,Math
